frame_index,joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24
561,183.552490234375,205.0370635986328,185.02796936035156,239.39212036132812,550.3535766601562,234.24288940429688,352.8077087402344,1031.5989990234375,325.1826477050781,321.0177917480469,1017.6415405273438,426.7203369140625,329.6247253417969,751.9425659179688,432.9672546386719,170.7204132080078,184.81727600097656,157.2632293701172,174.165283203125,0.0,0.0,1785.646484375,1758.209716796875,1759.376953125,1761.6324462890625
562,179.5702362060547,208.43666076660156,187.39208984375,231.72854614257812,532.4077758789062,236.5972900390625,338.2513732910156,1044.87451171875,318.1446838378906,313.8529052734375,864.7151489257812,426.7549133300781,326.15484619140625,758.9222412109375,432.841552734375,163.84158325195312,175.21041870117188,146.9027557373047,171.0094757080078,0.0,0.0,1785.65869140625,1758.207275390625,1759.3709716796875,1761.6256103515625
563,169.0133514404297,209.13365173339844,197.61734008789062,221.8884735107422,563.8724975585938,228.1980743408203,314.76654052734375,860.0615234375,337.7170104980469,322.0467529296875,830.1284790039062,426.7325134277344,345.9266662597656,778.890625,435.6136169433594,161.74159240722656,167.153076171875,138.61756896972656,159.65396118164062,0.0,0.0,438.6545715332031,0.0,0.0,1761.65869140625
564,159.77523803710938,209.11328125,200.8126220703125,170.85157775878906,632.2269897460938,220.29505920410156,312.29400634765625,615.6989135742188,327.4674987792969,319.4603271484375,999.4463500976562,1760.498779296875,339.0845642089844,753.0797729492188,434.91448974609375,158.06906127929688,163.95838928222656,130.56683349609375,160.6981201171875,0.0,0.0,1784.2840576171875,1759.3253173828125,1760.5421142578125,1762.76123046875
565,159.234130859375,209.12371826171875,195.5364532470703,174.11720275878906,622.5969848632812,232.47520446777344,306.1901550292969,484.6694030761719,327.36517333984375,312.55133056640625,754.0209350585938,426.8476257324219,342.5293273925781,738.7019653320312,1782.9293212890625,154.0271453857422,163.84136962890625,130.50357055664062,157.87875366210938,0.0,0.0,1784.280517578125,1759.33203125,1760.53662109375,1762.76171875
566,159.30665588378906,209.60348510742188,198.6981201171875,188.19088745117188,714.81787109375,220.8972930908203,297.6859130859375,249.70355224609375,342.4911193847656,339.2039794921875,761.9878540039062,427.0809020996094,346.00469970703125,774.24169921875,434.30303955078125,145.53807067871094,164.94223022460938,119.523193359375,160.60768127441406,0.0,0.0,1784.27783203125,0.0,0.0,1761.6302490234375
567,155.82008361816406,186.6028289794922,194.1806640625,219.88369750976562,845.8268432617188,196.90211486816406,259.14227294921875,122.21864318847656,336.5652770996094,325.1627197265625,756.2908935546875,427.0517883300781,343.8824768066406,797.35693359375,433.8208923339844,148.51148986816406,169.09130859375,116.03662872314453,160.74485778808594,0.0,0.0,1784.2637939453125,0.0,0.0,426.78814697265625
568,155.9088897705078,186.3695068359375,195.06504821777344,234.16268920898438,896.5238647460938,197.9606475830078,263.5639953613281,89.69641876220703,322.6320495605469,319.2285461425781,742.4940795898438,427.1883239746094,326.41595458984375,781.4236450195312,431.04522705078125,151.18858337402344,168.78125,114.54061126708984,160.94537353515625,0.0,0.0,1782.95263671875,0.0,0.0,1761.620361328125
569,155.0662841796875,203.50074768066406,206.53106689453125,236.19161987304688,959.9432373046875,221.44239807128906,225.89915466308594,110.10974884033203,315.6602783203125,304.1370544433594,697.780029296875,427.1835632324219,327.5087585449219,769.3699340820312,430.2531433105469,145.51519775390625,164.3911895751953,685.0908203125,169.88206481933594,0.0,0.0,1781.619140625,0.0,0.0,1761.6007080078125
570,171.58229064941406,206.83163452148438,205.83285522460938,257.2734069824219,985.73095703125,221.9947509765625,216.03123474121094,171.02520751953125,308.5777893066406,301.7979431152344,697.8228149414062,427.1858215332031,320.278564453125,769.400390625,429.8089599609375,149.13406372070312,170.7389678955078,669.8656005859375,174.0818328857422,0.0,0.0,430.69879150390625,0.0,0.0,1761.6004638671875
571,173.76402282714844,199.93325805664062,198.0186309814453,318.7515563964844,1177.8673095703125,211.9345703125,175.5723876953125,282.57269287109375,307.5012512207031,297.3299560546875,689.7686157226562,427.3525695800781,318.052978515625,752.9100341796875,427.9656677246094,147.79563903808594,181.18228149414062,134.4745635986328,179.75669860839844,0.0,0.0,1782.90869140625,0.0,0.0,1761.601806640625
572,177.7764892578125,197.7134552001953,195.45306396484375,310.30816650390625,1267.797607421875,200.67367553710938,150.2630615234375,378.2333068847656,314.3620910644531,307.9217529296875,689.338134765625,427.35308837890625,313.1712341308594,731.7655029296875,427.7154846191406,164.19039916992188,182.4800567626953,159.60565185546875,179.2150115966797,0.0,0.0,1782.9422607421875,0.0,0.0,1760.5296630859375
573,184.42396545410156,190.89129638671875,187.41551208496094,437.257080078125,1430.519775390625,204.79908752441406,155.15390014648438,395.8633728027344,293.8121032714844,290.70111083984375,654.1741943359375,427.56390380859375,295.95233154296875,668.8867797851562,1782.8780517578125,169.30032348632812,186.09927368164062,162.5736846923828,189.9586639404297,0.0,0.0,1782.93798828125,0.0,0.0,1761.60009765625
574,195.2546844482422,204.66400146484375,222.59066772460938,248.00611877441406,581.568359375,211.666015625,134.1910858154297,407.14459228515625,305.78619384765625,303.5684509277344,676.5692138671875,427.5682373046875,312.1516418457031,661.58349609375,427.7860107421875,168.2928009033203,189.7992401123047,647.4163818359375,201.75718688964844,0.0,0.0,1782.9337158203125,0.0,0.0,1760.527587890625
575,199.68226623535156,204.39688110351562,217.29098510742188,442.5710144042969,1400.9053955078125,196.56687927246094,132.45254516601562,407.6717529296875,308.3193359375,302.4654541015625,682.8001098632812,427.34295654296875,305.29071044921875,661.6229248046875,1781.5662841796875,179.80059814453125,193.6309051513672,629.884033203125,201.59400939941406,0.0,0.0,1781.6240234375,0.0,0.0,1760.5048828125
576,202.49574279785156,207.9638671875,215.66433715820312,456.78704833984375,1445.622802734375,203.8619384765625,135.1259765625,401.1057434082031,315.2784423828125,309.7802734375,673.7868041992188,427.02532958984375,308.8736572265625,682.6353759765625,1781.564453125,190.21588134765625,203.80209350585938,622.7730712890625,205.81858825683594,0.0,0.0,1781.6251220703125,0.0,0.0,1760.50634765625
577,206.12728881835938,216.40126037597656,239.39503479003906,489.6750183105469,1470.0478515625,222.94827270507812,133.0902862548828,351.33599853515625,322.2535095214844,324.63525390625,659.7341918945312,426.7127685546875,315.7934875488281,675.8230590820312,1781.5919189453125,193.95640563964844,216.2317352294922,620.682861328125,218.9065399169922,0.0,0.0,1781.6314697265625,0.0,0.0,1761.6082763671875
578,211.4744110107422,216.58599853515625,240.80331420898438,301.4869689941406,2378.809326171875,222.20040893554688,138.78843688964844,342.655517578125,308.17486572265625,314.0959167480469,671.5164184570312,426.8567810058594,302.19036865234375,688.9426879882812,431.14617919921875,213.90310668945312,225.8616943359375,618.4674072265625,232.78094482421875,1780.2626953125,0.0,1781.6141357421875,1758.20068359375,1759.4046630859375,1760.51123046875
579,210.9652557373047,217.51072692871094,243.08438110351562,476.50164794921875,2378.798095703125,216.1653289794922,123.86121368408203,385.6234436035156,309.2907409667969,315.1084289550781,685.1090698242188,426.8395080566406,306.39300537109375,710.464599609375,431.1414794921875,213.93768310546875,225.89376831054688,618.2792358398438,237.142578125,1780.2593994140625,0.0,1781.623046875,1758.1973876953125,1759.40673828125,1761.5970458984375
580,218.0602264404297,223.64515686035156,243.68165588378906,497.80810546875,1450.4969482421875,212.1079559326172,119.72367858886719,360.72357177734375,302.000244140625,315.21429443359375,698.9811401367188,427.2220458984375,303.3953552246094,709.0796508789062,432.4313659667969,219.5518035888672,227.78968811035156,614.3184204101562,237.42239379882812,0.0,0.0,1782.920166015625,0.0,0.0,427.61962890625
581,218.06948852539062,223.32789611816406,243.3793182373047,498.1195068359375,1327.939453125,208.51425170898438,119.69459533691406,364.7337341308594,305.44012451171875,315.66180419921875,663.7821044921875,427.04730224609375,310.38287353515625,675.8631591796875,433.61322021484375,218.90277099609375,227.6961669921875,616.3715209960938,234.01605224609375,0.0,0.0,1782.9149169921875,0.0,0.0,1761.6495361328125
582,230.37884521484375,237.74497985839844,247.97750854492188,506.4615478515625,1449.314697265625,209.5274200439453,119.74678802490234,325.552978515625,309.2298278808594,315.61810302734375,719.5198364257812,427.0387268066406,310.4411926269531,685.2581787109375,1785.623779296875,225.43101501464844,229.83738708496094,619.2224731445312,239.0563507080078,0.0,0.0,1785.6630859375,1759.3216552734375,1760.531494140625,1762.7725830078125
583,243.9871826171875,240.02967834472656,260.6179504394531,526.8696899414062,1551.9693603515625,229.30128479003906,132.9580078125,338.1225280761719,324.4312438964844,323.85247802734375,682.3967895507812,427.19671630859375,322.7091979980469,693.322021484375,439.19464111328125,230.45909118652344,248.7687530517578,622.6829833984375,248.48797607421875,0.0,0.0,1787.0150146484375,1759.35498046875,0.0,1762.790283203125
584,243.7703094482422,232.744384765625,242.4141845703125,508.347412109375,1545.7086181640625,229.2299346923828,135.96005249023438,337.9619445800781,321.0146484375,309.05450439453125,638.6486206054688,427.19915771484375,319.20501708984375,694.4906616210938,1785.6263427734375,223.72642517089844,238.62074279785156,630.3770141601562,245.08987426757812,0.0,0.0,1787.02880859375,1759.3489990234375,0.0,1762.790283203125
585,247.5105438232422,253.63265991210938,282.23931884765625,381.05889892578125,2431.08154296875,233.81503295898438,145.77352905273438,311.5605163574219,318.06365966796875,314.0894470214844,640.40234375,427.0428771972656,319.2114562988281,696.1116333007812,1785.6298828125,238.98422241210938,246.4235076904297,624.0408325195312,255.2470703125,0.0,0.0,1787.0277099609375,1760.478759765625,0.0,1762.78662109375
586,255.12936401367188,260.3963928222656,284.5054626464844,567.5659790039062,1479.689208984375,233.82662963867188,149.64158630371094,308.5026550292969,1032.6826171875,1018.2784423828125,2502.67529296875,0.0,1054.7921142578125,2604.8232421875,0.0,246.01976013183594,246.64559936523438,630.4597778320312,262.0426025390625,0.0,0.0,0.0,0.0,0.0,0.0
587,255.06344604492188,263.3804931640625,278.19854736328125,563.2599487304688,1477.1995849609375,233.9121551513672,155.5698699951172,305.2841491699219,1032.60400390625,1018.1655883789062,2504.96533203125,0.0,1054.7216796875,2617.190673828125,0.0,245.89266967773438,246.63209533691406,633.1281127929688,258.5361633300781,0.0,0.0,0.0,0.0,0.0,0.0
588,255.0257110595703,266.7900695800781,292.39324951171875,538.7373657226562,1477.8668212890625,234.27456665039062,161.2470703125,312.1976013183594,325.17340087890625,321.1128234863281,659.4937133789062,1761.5906982421875,326.1298828125,689.6926879882812,437.56988525390625,245.82440185546875,243.36520385742188,631.1715087890625,254.0266876220703,0.0,0.0,1784.30712890625,0.0,0.0,1762.755615234375
589,255.01368713378906,267.036376953125,295.7649230957031,535.3336791992188,1478.1669921875,234.25254821777344,162.75010681152344,318.2807312011719,320.6706848144531,316.7054748535156,666.3671264648438,1761.587890625,322.6114501953125,664.690673828125,1785.6396484375,242.7239990234375,243.28489685058594,633.2049560546875,247.1426544189453,0.0,0.0,1785.6376953125,0.0,0.0,1762.7608642578125
590,247.40835571289062,261.673583984375,274.1470947265625,542.8023071289062,1485.3319091796875,237.4342498779297,159.4656219482422,327.57928466796875,316.86236572265625,308.54046630859375,693.96826171875,1760.486328125,322.6570739746094,711.7127685546875,432.8258972167969,242.23355102539062,243.13377380371094,633.260009765625,241.20452880859375,0.0,0.0,434.27972412109375,1759.3258056640625,1760.4979248046875,1761.6417236328125
591,242.47314453125,239.4900360107422,250.6567840576172,493.8638000488281,1462.5103759765625,233.92486572265625,160.13241577148438,332.6427001953125,312.60528564453125,307.21435546875,706.0269165039062,1760.44775390625,318.85272216796875,726.6320190429688,432.0390319824219,230.72296142578125,241.7049560546875,635.1873168945312,231.2054443359375,0.0,0.0,433.4293518066406,1759.33837890625,1760.5074462890625,1761.608154296875
592,237.68289184570312,236.4358673095703,248.39010620117188,444.79718017578125,1405.245849609375,233.9922637939453,166.6562957763672,351.3184509277344,323.0067138671875,317.69696044921875,727.2051391601562,427.8985290527344,322.4786682128906,755.3370971679688,432.05316162109375,227.17764282226562,241.5779571533203,635.2711791992188,227.75100708007812,0.0,0.0,433.596435546875,1759.343994140625,1760.5128173828125,1761.62158203125
593,227.06393432617188,226.88783264160156,216.48977661132812,381.1820068359375,1281.107666015625,229.51864624023438,161.5204315185547,349.0885009765625,305.4833984375,300.87274169921875,719.7891235351562,1760.460693359375,308.01300048828125,784.377197265625,433.85687255859375,212.5353546142578,229.92640686035156,637.4912109375,223.06729125976562,0.0,0.0,437.0802001953125,1759.3013916015625,1760.492919921875,1761.6397705078125
594,220.00827026367188,217.4566650390625,229.37796020507812,408.2629699707031,1258.00634765625,216.14306640625,154.0098876953125,362.3922119140625,314.57354736328125,302.0033874511719,728.6167602539062,427.6819763183594,317.0511779785156,773.37158203125,437.60321044921875,205.5896453857422,213.42193603515625,639.45849609375,214.14108276367188,0.0,0.0,443.0426330566406,1759.305419921875,1760.4979248046875,1761.6221923828125
595,217.55258178710938,212.99403381347656,222.79249572753906,385.6825866699219,1178.5277099609375,207.965576171875,168.7259063720703,314.297119140625,308.6991882324219,307.564208984375,727.1342163085938,426.77783203125,311.0784912109375,766.5103759765625,430.5700378417969,192.1120147705078,200.74853515625,645.1851806640625,211.43585205078125,0.0,0.0,1784.302978515625,0.0,0.0,427.0557861328125
596,203.38514709472656,209.20668029785156,218.69454956054688,261.5666809082031,995.8594360351562,192.56881713867188,165.10548400878906,288.62371826171875,292.41778564453125,284.70404052734375,694.8174438476562,426.7229309082031,298.1057434082031,795.9041748046875,446.32476806640625,186.01419067382812,190.2277069091797,657.7691040039062,199.69366455078125,1432.24267578125,1440.266845703125,448.8275146484375,1759.322265625,1760.5335693359375,1761.6396484375
597,191.21127319335938,206.08702087402344,205.15879821777344,227.97802734375,861.334228515625,181.957275390625,164.81072998046875,279.056396484375,297.106689453125,289.3828430175781,689.7798461914062,426.7350158691406,299.4095764160156,751.0354614257812,437.3544921875,183.6058349609375,187.83468627929688,673.0953369140625,185.81103515625,0.0,0.0,443.72747802734375,1759.3302001953125,1760.533935546875,1761.6439208984375
598,185.97052001953125,199.2603302001953,201.81809997558594,259.97552490234375,2396.361328125,179.4538116455078,179.5578155517578,253.8623504638672,284.0018615722656,282.2806396484375,641.5240478515625,1760.46875,281.9668884277344,712.3380737304688,432.03985595703125,179.17510986328125,175.16099548339844,677.275634765625,173.6297149658203,0.0,0.0,1784.276611328125,1759.3326416015625,1760.5384521484375,1761.6221923828125
599,180.05783081054688,190.0448760986328,215.7894287109375,320.4930419921875,817.788330078125,185.2916717529297,204.3587188720703,150.3002166748047,301.5084228515625,299.3345642089844,669.6887817382812,1761.57666015625,306.5279541015625,747.9833984375,429.379638671875,163.922119140625,157.81341552734375,154.09652709960938,165.16033935546875,0.0,0.0,1782.9287109375,0.0,0.0,1761.6513671875
600,179.26177978515625,190.7362823486328,222.5928497314453,301.0019226074219,720.8984985351562,161.67672729492188,204.57452392578125,131.29417419433594,297.03900146484375,302.7037353515625,684.8087768554688,426.80926513671875,306.51776123046875,727.1784057617188,429.7809143066406,160.89117431640625,155.53810119628906,152.1809539794922,165.10104370117188,0.0,0.0,1782.9339599609375,1759.3636474609375,0.0,1761.6494140625
601,176.59947204589844,185.86769104003906,210.29660034179688,292.9607849121094,678.8842163085938,175.22235107421875,227.1057891845703,105.59941101074219,290.0414123535156,288.9789733886719,713.8861694335938,1761.6009521484375,300.08416748046875,725.1304931640625,1784.232421875,160.50343322753906,157.2162322998047,153.42431640625,156.38037109375,0.0,0.0,1781.607666015625,1760.4638671875,0.0,1761.6746826171875
602,184.4474639892578,190.5237274169922,226.74990844726562,282.7507019042969,643.7153930664062,180.37933349609375,214.23126220703125,100.77009582519531,299.32952880859375,293.4877624511719,713.872314453125,1761.625,303.69482421875,729.3876953125,1782.900634765625,163.97959899902344,159.79727172851562,159.19329833984375,155.35577392578125,0.0,0.0,1781.5784912109375,0.0,0.0,1762.79248046875
603,189.0449981689453,186.40719604492188,224.20033264160156,276.0843200683594,602.431640625,180.52316284179688,207.73133850097656,122.60529327392578,299.4082336425781,300.38739013671875,734.5895385742188,1761.612548828125,307.0561828613281,750.4995727539062,430.5611267089844,169.47207641601562,164.23770141601562,167.71188354492188,157.93777465820312,0.0,0.0,1781.5799560546875,0.0,0.0,1761.683349609375
604,195.12489318847656,216.46824645996094,248.70741271972656,278.56365966796875,562.7545776367188,191.54580688476562,245.19984436035156,239.71151733398438,316.867431640625,317.9857482910156,795.4176025390625,1761.6531982421875,311.947998046875,736.777587890625,430.068359375,183.75323486328125,171.4440155029297,185.7420196533203,170.26768493652344,0.0,0.0,1781.60009765625,0.0,0.0,1762.82275390625
605,194.90579223632812,236.37298583984375,253.37718200683594,280.0533142089844,565.8306884765625,217.94949340820312,280.01934814453125,358.4709777832031,331.992431640625,336.4677429199219,812.6160888671875,1763.9461669921875,329.9237365722656,762.7225952148438,431.01177978515625,205.15032958984375,195.40895080566406,192.5759735107422,178.1259765625,0.0,0.0,1781.5557861328125,0.0,0.0,1766.3382568359375
606,198.26022338867188,244.34365844726562,260.0097351074219,289.9703369140625,559.03662109375,230.38523864746094,296.83074951171875,468.88885498046875,335.443115234375,336.5311584472656,785.0362548828125,1763.9495849609375,329.9497375488281,755.37939453125,430.5098571777344,212.73692321777344,204.24913024902344,195.8297882080078,182.10504150390625,0.0,0.0,1781.55810546875,0.0,0.0,1766.3502197265625
607,215.01390075683594,248.96826171875,268.7823486328125,299.2619934082031,572.9713134765625,244.8546142578125,335.8568115234375,629.2334594726562,340.0877685546875,341.32244873046875,828.593017578125,427.2100524902344,338.9772033691406,746.88427734375,1784.2628173828125,220.57814025878906,215.67852783203125,210.87393188476562,200.16746520996094,0.0,0.0,1782.9212646484375,0.0,0.0,1766.3326416015625
608,226.14877319335938,253.15577697753906,278.6011657714844,305.8753967285156,573.1304321289062,244.3734588623047,360.6755065917969,695.6034545898438,347.0998840332031,347.27294921875,856.8299560546875,426.7840576171875,349.4367370605469,788.5682983398438,428.1463317871094,225.16371154785156,220.34951782226562,218.46603393554688,208.69232177734375,0.0,0.0,1782.9178466796875,0.0,0.0,1766.3294677734375
609,238.35243225097656,256.5614013671875,284.9140625,323.1717224121094,596.0256958007812,247.6673583984375,417.05548095703125,786.6735229492188,343.6976318359375,343.8236389160156,871.5763549804688,1761.6522216796875,342.68206787109375,711.5589599609375,1782.9097900390625,236.06703186035156,234.02554321289062,227.13555908203125,212.80203247070312,0.0,0.0,1781.584716796875,0.0,0.0,1763.9361572265625
610,242.6856689453125,260.53631591796875,289.4817199707031,337.2129211425781,596.5171508789062,247.761962890625,441.22509765625,884.9923095703125,347.2389221191406,351.7429504394531,876.7067260742188,1761.6268310546875,342.6911315917969,775.4496459960938,1781.618408203125,244.9252166748047,238.47560119628906,227.16851806640625,220.47030639648438,0.0,0.0,1781.56201171875,0.0,0.0,1762.7930908203125
611,250.25697326660156,274.00872802734375,292.9602355957031,340.5478820800781,610.7710571289062,251.4093017578125,457.82293701171875,897.5906982421875,347.6309814453125,355.59405517578125,883.2427368164062,427.4151306152344,342.6910400390625,744.1715087890625,1782.8865966796875,248.2760772705078,238.81268310546875,230.4313507080078,227.2842254638672,0.0,0.0,1781.561279296875,0.0,0.0,1762.798583984375
612,252.4607696533203,278.29705810546875,293.70794677734375,333.445556640625,605.2696533203125,261.84320068359375,490.7726745605469,1017.292724609375,340.36248779296875,348.470947265625,892.6636352539062,1760.4781494140625,338.8914489746094,743.76708984375,431.010498046875,253.66912841796875,244.80528259277344,238.0625762939453,231.44068908691406,0.0,0.0,1781.5478515625,0.0,0.0,1761.61962890625
613,249.8223114013672,277.6446838378906,290.5063171386719,337.05615234375,630.7994995117188,272.26171875,501.3846740722656,1123.7020263671875,350.6233825683594,354.22393798828125,890.6567993164062,427.3683776855469,342.6142272949219,740.7167358398438,428.5650329589844,248.32315063476562,227.152099609375,241.09210205078125,222.99960327148438,0.0,0.0,1781.59130859375,0.0,0.0,0.0
614,251.01153564453125,281.13232421875,290.7025451660156,343.6528015136719,637.6654052734375,275.87677001953125,518.9778442382812,1132.7774658203125,350.6490783691406,354.27069091796875,884.6135864257812,427.0454406738281,343.0081481933594,739.107177734375,427.7221374511719,248.38095092773438,230.56040954589844,245.29505920410156,234.74014282226562,0.0,0.0,1781.5814208984375,0.0,0.0,0.0
615,252.3043670654297,274.4435729980469,286.7891540527344,323.7618408203125,580.0545654296875,274.78338623046875,513.4114990234375,1220.5372314453125,334.5486755371094,338.0469665527344,844.0032958984375,426.8419494628906,330.4309997558594,722.17431640625,427.9620666503906,237.47268676757812,232.61585998535156,237.63600158691406,224.53350830078125,0.0,0.0,1781.6024169921875,0.0,0.0,0.0
616,249.35073852539062,278.1771240234375,285.9916076660156,322.5519104003906,601.2322998046875,275.1827697753906,520.2811279296875,1220.8753662109375,348.58447265625,349.0691223144531,866.6416625976562,426.84698486328125,341.15802001953125,725.6160278320312,427.9613342285156,234.32809448242188,232.63865661621094,231.0662384033203,224.56884765625,0.0,0.0,1781.5989990234375,0.0,0.0,0.0
617,240.6009521484375,273.5729675292969,282.56439208984375,309.9001770019531,541.3279418945312,266.302734375,483.9388122558594,1123.6475830078125,334.8751525878906,338.37274169921875,853.5714111328125,428.7862854003906,331.05987548828125,737.1806640625,429.603759765625,229.7933807373047,229.40599060058594,224.8977813720703,207.6107635498047,0.0,0.0,1782.8798828125,0.0,0.0,1750.6749267578125
618,227.50730895996094,256.3148498535156,266.6457824707031,306.7812805175781,549.5318603515625,251.8045196533203,467.4136657714844,1144.689208984375,337.517822265625,336.9187927246094,832.1171264648438,431.87811279296875,330.6502990722656,751.3209228515625,1784.2254638671875,222.43121337890625,223.2089080810547,208.6361541748047,199.80166625976562,0.0,0.0,1782.9188232421875,1744.6558837890625,0.0,0.0
619,224.7168731689453,253.69937133789062,263.35125732421875,294.276123046875,507.3624572753906,253.18267822265625,492.3028564453125,1204.270263671875,337.86395263671875,340.6405029296875,839.813720703125,430.36798095703125,334.4122009277344,756.3463745117188,428.2069396972656,222.38572692871094,223.18943786621094,204.2751922607422,199.87161254882812,0.0,0.0,1782.9285888671875,1744.65625,0.0,0.0
620,219.1232147216797,245.5474395751953,254.5876922607422,291.9154357910156,439.6114196777344,243.92796325683594,490.04132080078125,1418.9478759765625,328.6212158203125,331.41180419921875,786.7246704101562,1741.76416015625,330.07525634765625,758.4613037109375,1784.224853515625,220.00650024414062,207.1669158935547,201.62013244628906,200.7269287109375,0.0,0.0,1782.94140625,1740.874267578125,1740.0108642578125,0.0
621,218.7211456298828,244.06552124023438,250.11720275878906,286.4421081542969,443.8070983886719,237.9896697998047,473.3594055175781,1397.14306640625,318.86688232421875,326.4139404296875,800.8104248046875,1736.42529296875,311.71392822265625,731.5362548828125,1782.8782958984375,216.83213806152344,195.4457244873047,198.5957489013672,200.57350158691406,0.0,0.0,1781.6026611328125,1737.2706298828125,1736.425537109375,1735.57666015625
622,218.66134643554688,244.07716369628906,250.1715545654297,289.734130859375,460.8949279785156,237.3150634765625,467.5229187011719,1417.620361328125,318.8737487792969,326.4355773925781,787.7198486328125,434.4202575683594,311.73907470703125,724.401611328125,1782.880615234375,216.7607421875,194.05442810058594,198.48695373535156,197.27516174316406,0.0,0.0,1781.604736328125,1737.26904296875,1735.6104736328125,1735.5767822265625
623,217.4900360107422,241.76309204101562,250.00038146972656,289.66864013671875,492.2342834472656,235.50820922851562,453.20941162109375,1373.3267822265625,306.384765625,316.8711853027344,737.9234619140625,434.2659606933594,302.01690673828125,741.1165771484375,1784.2266845703125,216.9320068359375,199.9215087890625,204.65176391601562,192.75765991210938,0.0,0.0,1782.9150390625,0.0,0.0,1732.28076171875
624,217.4896240234375,233.0805206298828,246.88046264648438,275.464111328125,480.8894958496094,222.69850158691406,432.2646179199219,1372.1007080078125,306.1146240234375,316.9118957519531,765.7750854492188,433.0252380371094,303.5414123535156,747.95703125,429.09259033203125,215.55108642578125,203.0924072265625,206.28724670410156,198.10462951660156,0.0,0.0,1782.9208984375,0.0,0.0,0.0
625,216.09173583984375,224.5814666748047,243.5887451171875,269.2143859863281,457.0209045410156,217.20413208007812,411.10748291015625,1368.067626953125,299.05322265625,306.3827209472656,758.2645874023438,1734.7012939453125,296.20361328125,727.226318359375,429.46722412109375,215.5157012939453,199.93838500976562,209.52146911621094,198.17166137695312,0.0,0.0,1782.9208984375,0.0,0.0,0.0
626,214.85882568359375,234.65528869628906,250.05821228027344,272.3473205566406,470.2491149902344,219.24502563476562,385.8151550292969,1292.9990234375,302.0962219238281,313.2384948730469,772.6368408203125,435.63616943359375,299.30767822265625,741.25341796875,428.3955993652344,215.4473114013672,198.64366149902344,208.17813110351562,197.0299072265625,0.0,0.0,1782.9208984375,0.0,0.0,0.0
627,213.90298461914062,229.05238342285156,250.95870971679688,270.7810974121094,563.0848999023438,215.4630889892578,361.0273132324219,1193.7354736328125,294.9415283203125,302.8327331542969,727.3278198242188,443.91943359375,290.608642578125,696.7442626953125,428.0992736816406,218.2827911376953,204.7989044189453,218.46372985839844,204.10995483398438,0.0,0.0,1784.2745361328125,1730.7333984375,1729.988037109375,1729.92626953125
628,221.3674774169922,242.07920837402344,256.05126953125,295.79888916015625,655.4691162109375,248.83834838867188,348.77099609375,1174.9627685546875,293.4665832519531,297.35833740234375,699.3037719726562,1729.922119140625,285.2792663574219,641.3158569335938,1784.234619140625,217.12062072753906,213.29693603515625,220.79466247558594,206.43637084960938,0.0,0.0,1784.2769775390625,1729.9735107421875,1729.2432861328125,1729.18212890625
629,218.20516967773438,249.74623107910156,259.1889953613281,299.52984619140625,644.2489624023438,253.04159545898438,306.8704833984375,1071.197265625,293.6538391113281,297.4284973144531,699.0401611328125,1729.92138671875,289.801513671875,640.8240966796875,1784.244873046875,217.0686798095703,213.19631958007812,215.0111846923828,205.3546142578125,0.0,0.0,1784.29150390625,1729.9754638671875,1729.2415771484375,1729.176513671875
630,223.1268310546875,250.87310791015625,262.80572509765625,307.7070617675781,741.3502197265625,258.491455078125,295.571533203125,1034.521484375,294.9011535644531,308.9854431152344,724.2072143554688,1729.21533203125,288.836669921875,683.1842651367188,1784.22509765625,216.16323852539062,210.63389587402344,219.75674438476562,204.83860778808594,0.0,0.0,1782.948974609375,1729.21533203125,1728.516357421875,1728.4708251953125
631,221.66734313964844,242.82786560058594,260.1385803222656,298.8155822753906,672.3585815429688,233.56478881835938,296.4459228515625,1087.6844482421875,299.0075988769531,318.3253479003906,730.8101196289062,443.9988708496094,292.6210632324219,674.7548217773438,1784.2381591796875,214.75390625,213.50547790527344,212.91571044921875,201.9992218017578,0.0,0.0,1784.27685546875,1729.24365234375,1728.5186767578125,1729.163330078125
632,220.49502563476562,233.73370361328125,258.7147521972656,306.4257507324219,713.4027099609375,238.48080444335938,280.5322570800781,1075.0966796875,303.83209228515625,315.00482177734375,745.2779541015625,444.069580078125,289.4848937988281,683.359375,1784.2352294921875,213.50289916992188,211.03883361816406,211.53219604492188,200.9969024658203,0.0,0.0,1784.2791748046875,1729.2406005859375,1728.52099609375,1729.1654052734375
633,225.49029541015625,229.30352783203125,252.3547821044922,285.3607482910156,681.2078247070312,239.85121154785156,285.8182678222656,1043.64453125,281.7279968261719,1233.5570068359375,3089.1298828125,1729.926025390625,274.4949035644531,633.2431640625,1784.2470703125,216.7976837158203,211.4306182861328,211.4886474609375,202.21627807617188,0.0,0.0,1785.6336669921875,1729.2498779296875,1728.5341796875,1729.19775390625
